-412.919718 -411.215563
-415.392910 -413.742294
-417.866939 -416.270597
-420.341806 -418.800471
-422.817512 -421.331917
-425.294055 -423.864934
-427.771437 -426.399523
-430.249657 -428.935684
-432.728714 -431.473416
-435.208610 -434.012720
-437.689344 -436.553596
-440.170916 -439.096043
-442.653327 -441.640061
-445.136575 -444.185652
-447.620661 -446.732813
-450.105586 -449.281547
-452.591348 -451.831852
-455.077949 -454.383729
-457.565388 -456.937177
-460.053665 -459.492197
-462.542779 -462.048788
-465.032733 -464.606951
-467.523524 -467.166685
-470.015153 -469.727992
-472.507620 -472.290869
-475.000926 -474.855319
-477.495069 -477.421340
-479.990051 -479.988932
-482.485870 -482.558097
-484.982528 -485.128832
-487.480024 -487.602349
-489.978358 -490.076460
-492.477530 -492.551164
-494.977540 -495.026461
-497.478389 -497.502352
-499.980075 -499.978836
-502.482599 -502.455914
-504.985962 -504.933586
-507.490163 -507.411850
-509.995201 -509.890709
-512.501078 -512.370161
-515.007793 -514.850206
-517.515346 -517.330844
-520.023737 -519.812077
-522.532966 -522.293902
-525.043034 -524.776321
-527.553939 -527.259334
-530.065682 -529.742940
-532.578264 -532.227140
-535.091684 -534.711933
-537.605941 -537.197319
-540.121037 -539.683299
-542.636971 -542.169872
-545.153743 -544.657039
-547.671353 -547.144800
-550.189802 -549.633154
-552.709088 -552.122101
-555.229212 -554.611642
-557.750175 -557.101776
-560.271976 -559.592504
-562.794614 -562.083825
-565.318091 -564.575739
-567.842406 -567.068248
-570.367559 -569.561349
-572.893550 -572.055044
-575.420379 -574.549333
-577.948046 -577.044215
-580.476552 -579.539690
-583.005895 -582.035759
-585.536077 -584.532422
-588.067096 -587.029678
-590.598954 -589.527527
-593.131650 -592.025970
-595.665184 -594.525007
-598.199556 -597.024636
-600.734766 -599.524860
-603.270814 -602.025676
-605.807700 -604.527087
-608.345425 -607.029090
-610.883987 -609.531688
-613.423388 -612.034878
-615.963627 -614.538662
-618.504703 -617.043040
-621.046618 -619.548011
-623.589371 -622.053576
-626.132962 -624.559734
-628.677391 -627.066485
-631.222659 -629.573830
-633.768764 -632.081769
-636.315707 -634.590300
-638.863489 -637.099426
-641.412108 -639.609145
-643.961566 -642.119457
-646.511862 -644.630363
-649.062996 -647.141862
-651.614968 -649.653955
-654.167778 -652.166641
-656.721426 -654.679921
-659.275912 -657.193794
-661.831237 -659.708261
-664.387399 -662.223321
-666.944400 -664.738974
-669.502238 -667.255221
-672.060915 -669.772062
-674.620430 -672.289496
-677.180783 -674.807523
-679.741974 -677.326144
-682.304003 -679.845359
-684.866870 -682.365167
-687.430575 -684.885568
-689.995119 -687.406563
-692.560500 -689.928151
-695.126720 -692.450333
-697.693778 -694.973108
-700.261673 -697.496477
-702.830407 -700.020439
-705.399979 -702.544995
-707.970389 -705.070144
-710.541637 -707.595887
-713.113724 -710.122223
-715.686648 -712.649152
-718.260410 -715.176675
-720.835011 -717.704792
-723.410450 -720.233502
-725.986726 -722.762805
-728.563841 -725.292702
-731.141794 -727.823193
-733.720585 -730.354276
-736.300214 -732.885954
-738.880681 -735.418225
-741.461986 -737.951089
-744.044130 -740.484547
-746.627111 -743.018598
-749.210931 -745.553243
-751.795588 -748.088481
-754.381084 -750.624312
-756.967418 -753.160738
-759.554590 -755.697756
-762.075196 -758.235368
-764.596206 -760.773574
-767.117619 -763.312373
-769.639435 -765.851765
-772.161654 -768.391751
-774.684277 -770.932331
-777.207302 -773.473504
-779.730731 -776.015270
-782.254564 -778.557630
-784.778799 -781.100583
-787.303438 -783.644130
-789.828480 -786.188270
-792.353925 -788.733004
-794.879773 -791.278331
-797.406025 -793.824252
-799.932680 -796.370766
-802.459738 -798.917874
-804.987199 -801.465575
-807.515064 -804.013870
-810.043331 -806.562758
-812.572002 -809.112239
-815.101077 -811.662314
-817.630554 -814.212983
-820.160435 -816.764245
-822.690719 -819.316100
-825.221406 -821.868549
-827.752496 -824.421591
-830.283990 -826.975227
-832.815887 -829.529456
-835.348187 -832.084279
-837.880890 -834.639695
-840.413997 -837.195705
-842.947507 -839.752308
-845.481420 -842.309505
-848.015736 -844.867295
-850.550455 -847.425679
-853.085578 -849.984656
-855.621104 -852.544227
-858.157033 -855.104391
-860.693366 -857.665148
-863.230101 -860.226499
-865.767240 -862.788444
-868.304782 -865.350981
-870.842728 -867.914113
-873.381076 -870.477838
-875.919828 -873.042156
-878.458983 -875.607068
-880.998541 -878.172573
-883.538503 -880.738672
-886.078867 -883.305364
-888.619635 -885.872650
-891.160807 -888.440529
-893.702381 -891.009002
-896.244359 -893.578068
-898.786740 -896.147727
-901.329524 -898.717981
-903.872711 -901.288827
-906.416302 -903.860267
-908.960295 -906.432301
-911.504692 -909.004928
-914.049493 -911.578148
-916.594696 -914.151962
-919.140303 -916.726369
-921.686313 -919.301370
-924.232726 -921.876965
-926.779543 -924.453152
-929.326762 -927.029934
-931.874385 -929.607308
-934.422411 -932.185277
-936.970841 -934.763838
-939.519673 -937.342993
-942.068909 -939.922742
-944.618548 -942.503084
-947.168590 -945.084020
-949.719036 -947.665549
-952.269885 -950.247671
-954.821137 -952.830387
-957.372792 -955.413697
-959.924850 -957.997600
-962.477312 -960.582096
-965.030177 -963.167186
-967.583445 -965.752869
-970.137116 -968.339146
-972.691191 -970.926017
-975.245669 -973.513480
-977.800550 -976.101538
-980.355834 -978.690188
-982.911522 -981.279433
-985.467612 -983.869270
-988.024106 -986.459701
-990.581004 -989.050726
-993.138304 -991.642344
-995.696008 -994.234556
-998.254115 -996.827361
-1000.812625 -999.420759
-1003.371538 -1002.014751
-1005.930855 -1004.609337
-1008.490575 -1007.204516
-1011.050698 -1009.800288
-1013.611224 -1012.396654
-1016.172154 -1014.993613
-1018.733486 -1017.591166
-1021.295222 -1020.189312
-1023.857362 -1022.788052
-1026.419904 -1025.387385
-1028.982850 -1027.987312
-1031.546199 -1030.587832
-1034.109951 -1033.188946
-1036.674106 -1035.790653
-1039.238665 -1038.392954
-1041.803627 -1040.995848
-1044.368992 -1043.599335
-1046.934760 -1046.203416
-1049.500932 -1048.808091
-1052.067506 -1051.413359
-1054.634484 -1054.019220
-1057.201866 -1056.625675
-1059.769650 -1059.232724
-1062.337838 -1061.840365
-1064.906429 -1064.448601
-1067.475423 -1067.057430
-1070.044820 -1069.666852
-1072.614621 -1072.276868
-1075.184825 -1074.887477
-1077.755432 -1077.498680
-1080.326442 -1080.110476
-1082.897856 -1082.722865
-1085.469673 -1085.335848
-1088.041893 -1087.949425
-1090.614516 -1090.563595
-1093.187542 -1093.178359
-1095.760972 -1095.793716
-1098.334805 -1098.409666
-1100.909041 -1101.026210
-1103.483681 -1103.643347
-1106.058723 -1106.261078
-1108.634169 -1108.879403
-1111.210018 -1111.498321
-1113.786271 -1114.117832
-1116.362926 -1116.737937
-1118.939985 -1119.358635
-1121.517447 -1121.979927
-1124.095312 -1124.601812
-1126.673581 -1127.224291
-1129.252252 -1129.847363
-1131.831327 -1132.471028
-1134.410806 -1135.095287
-1136.990687 -1137.720140
-1139.570972 -1140.345586
-1142.151660 -1142.971626
-1144.732751 -1145.524986
-1147.314245 -1148.078621
-1149.896143 -1150.632532
-1152.478443 -1153.186717
-1155.061148 -1155.741177
-1157.644255 -1158.295912
-1160.227765 -1160.850922
-1162.811679 -1163.406206
-1165.395996 -1165.961766
-1167.980716 -1168.517601
-1170.565840 -1171.073710
-1173.151366 -1173.630094
-1175.737296 -1176.186754
-1178.323629 -1178.743688
-1180.910366 -1181.300897
-1183.497505 -1183.858381
-1186.085048 -1186.416139
-1188.672994 -1188.974173
-1191.261343 -1191.532482
-1193.850096 -1194.091065
-1196.439252 -1196.649924
-1199.028811 -1199.209057
-1201.618773 -1201.768465
-1204.209138 -1204.328148
-1206.799907 -1206.888106
-1209.391079 -1209.448339
-1211.982654 -1212.008847
-1214.574633 -1214.569630
-1217.167014 -1217.130687
-1219.759799 -1219.692020
-1222.352987 -1222.253627
-1224.946578 -1224.815509
-1227.540573 -1227.377666
-1230.134971 -1229.940099
-1232.729772 -1232.502805
-1235.324976 -1235.065787
-1237.920583 -1237.629044
-1240.516594 -1240.192576
-1243.113008 -1242.756382
-1245.709825 -1245.320464
-1248.307045 -1247.884820
-1250.904669 -1250.449451
-1253.502696 -1253.014357
-1256.101126 -1255.579538
-1258.699959 -1258.144994
-1261.299196 -1260.710725
-1263.898836 -1263.276731
-1266.498879 -1265.843011
-1269.099325 -1268.409567
-1271.700174 -1270.976397
-1274.301427 -1273.543503
-1276.903083 -1276.110883
-1279.505142 -1278.678538
-1282.107605 -1281.246468
-1284.710470 -1283.814673
-1287.313739 -1286.383153
-1289.917411 -1288.951907
-1292.521486 -1291.520937
-1295.125965 -1294.090241
-1297.730847 -1296.659821
-1300.336132 -1299.229675
-1302.941820 -1301.799804
-1305.547912 -1304.370208
-1308.154406 -1306.940887
-1310.761304 -1309.511841
-1313.368605 -1312.083070
-1315.976310 -1314.654573
-1318.584417 -1317.226352
-1321.192928 -1319.798405
-1323.801842 -1322.370734
-1326.411160 -1324.943337
-1329.020880 -1327.516215
-1331.631004 -1330.089368
-1334.241531 -1332.662796
-1336.852461 -1335.236499
-1339.463795 -1337.810477
-1342.075532 -1340.384729
-1344.687672 -1342.959257
-1347.300215 -1345.534059
-1349.913161 -1348.109136
-1352.526511 -1350.684489
-1355.140264 -1353.260116
-1357.754420 -1355.836018
-1360.368979 -1358.412195
-1362.983942 -1360.988646
-1365.599308 -1363.565373
-1368.215077 -1366.142375
-1370.831249 -1368.719651
-1373.447824 -1371.297202
-1376.064803 -1373.875029
-1378.682185 -1376.453130
-1381.299970 -1379.031506
-1383.918159 -1381.610157
-1386.536750 -1384.189083
-1389.155745 -1386.768284
-1391.775143 -1389.347759
-1394.394945 -1391.927510
-1397.015149 -1394.507535
-1399.635757 -1397.087835
-1402.256768 -1399.668411
-1404.878182 -1402.249261
-1407.500000 -1404.830386
-1410.050835 -1407.411786
-1412.601820 -1409.993461
-1415.152953 -1412.575410
-1417.704236 -1415.157635
-1420.255668 -1417.740134
-1422.807249 -1420.322909
-1425.358980 -1422.905958
-1427.910859 -1425.489282
-1430.462888 -1428.072881
-1433.015066 -1430.656755
-1435.567393 -1433.240904
-1438.119870 -1435.825328
-1440.672495 -1438.410027
-1443.225270 -1440.995000
-1445.778194 -1443.580249
-1448.331267 -1446.165772
-1450.884489 -1448.751570
-1453.437861 -1451.337644
-1455.991382 -1453.923992
-1458.545051 -1456.510615
-1461.098871 -1459.097512
-1463.652839 -1461.684685
-1466.206956 -1464.272133
-1468.761223 -1466.859855
-1471.315639 -1469.447853
-1473.870204 -1472.036125
-1476.424918 -1474.624672
-1478.979781 -1477.213495
-1481.534794 -1479.802592
-1484.089956 -1482.391964
-1486.645267 -1484.981610
-1489.200727 -1487.571532
-1491.756336 -1490.161729
-1494.312095 -1492.752200
-1496.868003 -1495.342947
-1499.424060 -1497.933968
-1501.980266 -1500.525264
-1504.536621 -1503.116835
-1507.093126 -1505.708681
-1509.649779 -1508.300802
-1512.206582 -1510.893198
-1514.763534 -1513.485869
-1517.320635 -1516.078814
-1519.877886 -1518.672035
-1522.435286 -1521.265530
-1524.992834 -1523.859300
-1527.550532 -1526.453345
-1530.108380 -1529.047665
-1532.666376 -1531.642260
-1535.224522 -1534.237130
-1537.782817 -1536.832275
-1540.341261 -1539.427695
-1542.899854 -1542.023389
-1545.458596 -1544.619359
-1548.017488 -1547.215603
-1550.576528 -1549.812122
-1553.135718 -1552.408916
-1555.695057 -1555.005985
-1558.254546 -1557.603329
-1560.814183 -1560.200948
-1563.373970 -1562.798842
-1565.933906 -1565.397010
-1568.493991 -1567.995454
-1571.054225 -1570.594172
-1573.614609 -1573.193166
-1576.175141 -1575.792434
-1578.735823 -1578.391977
-1581.296654 -1580.991795
-1583.857635 -1583.591888
-1586.418764 -1586.192256
-1588.980043 -1588.792898
-1591.541470 -1591.393816
-1594.103047 -1593.995008
-1596.664774 -1596.596476
-1599.226649 -1599.198218
-1601.788674 -1601.800235
-1604.350847 -1604.402527
-1606.913170 -1607.005094
-1609.475642 -1609.607936
-1612.038264 -1612.211053
-1614.601034 -1614.814444
-1617.163954 -1617.418111
-1619.727023 -1620.022052
-1622.290241 -1622.626269
-1624.853608 -1625.230760
-1627.417125 -1627.835526
-1629.980790 -1630.440567
-1632.544605 -1633.045883
-1635.108569 -1635.651474
-1637.672683 -1638.257340
-1640.236945 -1640.863480
-1642.801357 -1643.469896
-1645.365917 -1646.076586
-1647.930627 -1648.683551
-1650.495487 -1651.290792
-1653.060495 -1653.898307
-1655.625653 -1656.506097
-1658.190959 -1659.114162
-1660.756415 -1661.722501
-1663.322020 -1664.331116
-1665.887775 -1666.940006
-1668.453678 -1669.549170
-1671.019731 -1672.158610
-1673.585933 -1674.768324
-1676.152284 -1677.378313
-1678.718784 -1679.988577
-1681.285434 -1682.599116
-1683.852232 -1685.209930
-1686.419180 -1687.821019
-1688.986277 -1690.432382
-1691.553524 -1693.044021
-1694.120919 -1695.655934
-1696.688464 -1698.268123
-1699.256158 -1700.880586
-1701.824001 -1703.493324
-1704.391993 -1706.106337
-1706.960134 -1708.719625
-1709.528425 -1711.333188
-1712.096864 -1713.947025
-1714.665453 -1716.561138
-1717.234192 -1719.175526
-1719.803079 -1721.790188
-1722.372115 -1724.405125
-1724.941301 -1727.020337
-1727.510636 -1729.635825
-1730.080120 -1732.251587
-1732.649754 -1734.867623
-1735.219536 -1737.483935
-1737.789468 -1740.100522
-1740.359549 -1742.717383
-1742.929779 -1745.334520
-1745.500158 -1747.951931
-1748.070686 -1750.569618
-1750.641364 -1753.187579
-1753.212191 -1755.805815
-1755.783167 -1758.424326
-1758.354292 -1761.043112
-1760.925566 -1763.662172
-1763.496990 -1766.281508
-1766.068563 -1768.901119
-1768.640285 -1771.521004
-1771.212156 -1774.141164
-1773.784176 -1776.761600
-1776.356346 -1779.382310
-1778.928664 -1782.003295
-1781.501132 -1784.624555
-1784.073750 -1787.246089
-1786.646516 -1789.867899
-1789.219431 -1792.489984
-1791.792496 -1795.112343
-1794.365710 -1797.685182
-1796.939073 -1800.258155
-1799.512585 -1802.831264
-1802.086247 -1805.404507
-1804.660057 -1807.977886
-1807.234017 -1810.551399
-1809.808126 -1813.125048
-1812.382384 -1815.698831
-1814.956792 -1818.272750
-1817.531348 -1820.846803
-1820.106054 -1823.420992
-1822.680909 -1825.995316
-1825.255913 -1828.569774
-1827.831067 -1831.144368
-1830.406369 -1833.719097
-1832.981821 -1836.293960
-1835.557422 -1838.868959
-1838.133172 -1841.444093
-1840.709071 -1844.019362
-1843.285120 -1846.594765
-1845.861317 -1849.170304
-1848.437664 -1851.745978
-1851.014160 -1854.321787
-1853.590806 -1856.897731
-1856.167600 -1859.473810
-1858.744544 -1862.050024
-1861.321637 -1864.626373
-1863.898879 -1867.202857
-1866.476270 -1869.779476
-1869.053810 -1872.356230
-1871.631500 -1874.933119
-1874.209339 -1877.510143
-1876.787327 -1880.087302
-1879.365464 -1882.664596
-1881.943750 -1885.242025
-1884.522186 -1887.819589
-1887.100770 -1890.397288
-1889.679504 -1892.975122
-1892.258388 -1895.553091
-1894.837420 -1898.131196
-1897.416601 -1900.709435
-1899.995932 -1903.287809
-1902.575412 -1905.866318
-1905.155041 -1908.444963
-1907.734819 -1911.023742
-1910.314747 -1913.602656
-1912.894823 -1916.181706
-1915.475049 -1918.760890
-1918.055424 -1921.340209
-1920.635949 -1923.919664
-1923.216622 -1926.499253
-1925.797445 -1929.078978
-1928.378416 -1931.658837
-1930.959537 -1934.238832
-1933.540807 -1936.818961
-1936.122227 -1939.399226
-1938.703795 -1941.979625
-1941.285513 -1944.560160
-1943.867380 -1947.140829
-1946.449396 -1949.721634
-1949.031562 -1952.302573
-1951.613876 -1954.883648
-1954.196340 -1957.464858
-1956.778953 -1960.046202
-1959.361715 -1962.627682
-1961.944626 -1965.209297
-1964.527687 -1967.791047
-1967.110896 -1970.372931
-1969.694255 -1972.954951
-1972.277763 -1975.537106
-1974.861420 -1978.119396
-1977.445227 -1980.701821
-1980.029182 -1983.284381
-1982.613287 -1985.867075
-1985.197541 -1988.449905
-1987.781944 -1991.032870
-1990.366497 -1993.615970
-1992.951198 -1996.199205
-1995.536049 -1998.782575
-1998.121049 -2001.366080
-2000.706198 -2003.949720
-2003.291496 -2006.533495
-2005.876944 -2009.117405
-2008.462541 -2011.701450
-2011.048287 -2014.285630
-2013.634182 -2016.869946
-2016.220226 -2019.454396
-2018.806419 -2022.038981
-2021.392762 -2024.623701
-2023.979254 -2027.208556
-2026.565895 -2029.793547
-2029.152685 -2032.378672
-2031.739625 -2034.963932
-2034.326713 -2037.549327
-2036.913951 -2040.134858
-2039.501338 -2042.720523
-2042.088874 -2045.306323
-2044.676560 -2047.892259
-2047.264394 -2050.478329
-2049.852378 -2053.064535
-2052.440511 -2055.650875
-2055.028793 -2058.237350
-2057.617224 -2060.823961
-2060.205805 -2063.410706
-2062.794535 -2065.997587
-2065.383414 -2068.584602
-2067.972442 -2071.171753
-2070.561619 -2073.759039
-2073.150945 -2076.346459
-2075.740421 -2078.934015
-2078.330046 -2081.521705
-2080.919820 -2084.109531
-2083.509743 -2086.697492
-2086.099816 -2089.285587
-2088.690037 -2091.873818
-2091.280408 -2094.462184
-2093.870928 -2097.050685
-2096.461597 -2099.639320
-2099.052416 -2102.228091
-2101.643383 -2104.816997
-2104.234500 -2107.406038
-2106.825766 -2109.995214
-2109.417181 -2112.584525
-2112.008745 -2115.173970
-2114.600459 -2117.763551
-2117.192322 -2120.353267
-2119.784334 -2122.943118
-2122.376495 -2125.533104
-2124.968805 -2128.123225
-2127.561264 -2130.713481
-2130.153873 -2133.303872
-2132.746631 -2135.894398
-2135.339538 -2138.485059
-2137.932594 -2141.075856
-2140.525800 -2143.666787
-2143.119154 -2146.257853
-2145.712658 -2148.849054
-2148.306311 -2151.440390
-2150.900113 -2154.031861
-2153.494065 -2156.623468
-2156.088165 -2159.215209
-2158.682415 -2161.807085
-2161.276814 -2164.399096
-2163.871362 -2166.991243
-2166.466060 -2169.583524
-2169.060906 -2172.175940
-2171.655902 -2174.768492
-2174.251047 -2177.361178
-2176.846341 -2179.953999
-2179.441784 -2182.546956
-2182.037377 -2185.140047
-2184.633118 -2187.733274
-2187.229009 -2190.326635
-2189.825049 -2192.920132
-2192.421239 -2195.513763
-2195.017577 -2198.107530
-2197.614065 -2200.701431
-2200.210702 -2203.295468
-2202.807488 -2205.889640
-2205.404423 -2208.483946
-2208.001507 -2211.078388
-2210.598741 -2213.672964
-2213.196124 -2216.267676
-2215.793655 -2218.862523
-2218.391337 -2221.457505
-2220.989167 -2224.052621
-2223.587147 -2226.647873
-2226.185275 -2229.243260
-2228.783553 -2231.838782
-2231.381980 -2234.434438
-2233.980557 -2237.030230
-2236.579282 -2239.626157
-2239.178157 -2242.222219
-2241.777181 -2244.818416
-2244.376354 -2247.414748
-2246.975676 -2250.011215
-2249.575147 -2252.607817
-2252.174768 -2255.204554
-2254.774538 -2257.801426
-2257.374457 -2260.398433
-2259.974525 -2262.995575
-2262.574743 -2265.592852
-2265.175109 -2268.190264
-2267.775625 -2270.787811
-2270.376290 -2273.385493
-2272.977104 -2275.983310
-2275.578067 -2278.581263
-2278.179180 -2281.179350
-2280.780442 -2283.777572
-2283.381853 -2286.375929
-2285.983413 -2288.974421
-2288.585122 -2291.573049
-2291.186981 -2294.171811
-2293.788988 -2296.770708
-2296.391145 -2299.369741
-2298.993451 -2301.968908
-2301.595907 -2304.568210
-2304.198511 -2307.167648
-2306.801265 -2309.767220
-2309.404168 -2312.366928
-2312.007220 -2314.966770
-2314.610421 -2317.566747
-2317.213771 -2320.166860
-2319.817271 -2322.767107
-2322.420920 -2325.367490
-2325.024718 -2327.968008
-2327.628665 -2330.568660
-2330.232761 -2333.169448
-2332.837007 -2335.770370
-2335.441401 -2338.371428
-2338.045945 -2340.972621
-2340.650638 -2343.573948
-2343.255481 -2346.175411
-2345.860472 -2348.777009
-2348.465613 -2351.378741
-2351.070903 -2353.980609
-2353.676342 -2356.582612
-2356.281930 -2359.184750
-2358.887668 -2361.787023
-2361.493554 -2364.389430
-2364.099590 -2366.991973
-2366.705775 -2369.594651
-2369.312109 -2372.197464
-2371.918593 -2374.800412
-2374.525225 -2377.403495
-2377.132007 -2380.006713
-2379.738938 -2382.610066
-2382.346018 -2385.213554
-2384.953248 -2387.817177
-2387.560626 -2390.420935
-2390.168154 -2393.024828
-2392.775831 -2395.628856
-2395.383657 -2398.233019
-2397.991633 -2400.837317
-2400.599757 -2403.441750
-2403.208031 -2406.046318
-2405.816454 -2408.651022
-2408.425026 -2411.255860
-2411.033747 -2413.860833
-2413.642617 -2416.465941
-2416.251637 -2419.071185
-2418.860806 -2421.676563
-2421.470124 -2424.282076
-2424.079591 -2426.887724
-2426.689208 -2429.493508
-2429.298973 -2432.099426
-2431.908888 -2434.705480
-2434.518952 -2437.311668
-2437.129165 -2439.917991
-2439.739528 -2442.524450
-2442.350039 -2445.131043
-2444.960700 -2447.737772
-2447.531165 -2450.344635
-2450.101695 -2452.951634
-2452.672290 -2455.558767
-2455.242951 -2458.166036
-2457.813678 -2460.773439
-2460.384470 -2463.380978
-2462.955327 -2465.988652
-2465.526250 -2468.596460
-2468.097239 -2471.204404
-2470.668293 -2473.812483
-2473.239412 -2476.420696
-2475.810597 -2479.029045
-2478.381848 -2481.637529
-2480.953164 -2484.246148
-2483.524545 -2486.854901
-2486.095992 -2489.463790
-2488.667504 -2492.072814
-2491.239082 -2494.681973
-2493.810726 -2497.291267
-2496.382435 -2499.900696
-2498.954209 -2502.510259
-2501.526049 -2505.119958
-2504.097954 -2507.729792
-2506.669925 -2510.339761
-2509.241961 -2512.949865
-2511.814063 -2515.560104
-2514.386230 -2518.170478
-2516.958463 -2520.780987
-2519.530761 -2523.391631
-2522.103125 -2526.002410
-2524.675554 -2528.613325
-2527.248049 -2531.224374
-2529.820609 -2533.835558
-2532.393235 -2536.446877
-2534.965926 -2539.058331
-2537.538682 -2541.669920
-2540.111504 -2544.281645
-2542.684392 -2546.893504
-2545.257345 -2549.505498
-2547.830364 -2552.117627
-2550.403448 -2554.729892
-2552.976597 -2557.342291
-2555.549812 -2559.954825
-2558.123093 -2562.567495
-2560.696439 -2565.180299
-2563.269850 -2567.793239
-2565.843327 -2570.406313
-2568.416870 -2573.019522
-2570.990478 -2575.632867
-2573.564151 -2578.246346
-2576.137890 -2580.859961
-2578.711695 -2583.473710
-2581.285565 -2586.087595
-2583.859500 -2588.701615
-2586.433501 -2591.315769
-2589.007567 -2593.930059
-2591.581699 -2596.544483
-2594.155896 -2599.159043
-2596.730159 -2601.773738
-2599.304488 -2604.388567
-2601.878881 -2607.003532
-2604.453341 -2609.618632
-2607.027865 -2612.233867
-2609.602456 -2614.849236
-2612.177112 -2617.464741
-2614.751833 -2620.080381
-2617.326619 -2622.696156
-2619.901472 -2625.312066
-2622.476389 -2627.928110
-2625.051373 -2630.544290
-2627.626421 -2633.160605
-2630.201535 -2635.777055
-2632.776715 -2638.393640
-2635.351960 -2641.010360
-2637.927271 -2643.627215
-2640.502647 -2646.244205
-2643.078088 -2648.861330
-2645.653596 -2651.478590
-2648.229168 -2654.095985
-2650.804806 -2656.713515
-2653.380510 -2659.331181
-2655.956279 -2661.948981
-2658.532113 -2664.566916
-2661.108013 -2667.184986
-2663.683979 -2669.803191
-2666.260010 -2672.421531
-2668.836106 -2675.040007
-2671.412268 -2677.658617
-2673.988496 -2680.277362
-2676.564788 -2682.896242
-2679.141147 -2685.515258
-2681.717571 -2688.134408
-2684.294060 -2690.753693
-2686.870615 -2693.373114
